"Domain Name","Domain Type",Agency,City,State,"Is Live",SPF,DKIM
PALMETTOBAY-FL.GOV,City,"Non-Federal Agency","Palmetto Bay",FL,true,false,false
PALMSPRINGS-CA.GOV,City,"Non-Federal Agency","Palm Springs",CA,true,true,false
PALMSPRINGSCA.GOV,City,"Non-Federal Agency","Palm Springs",CA,true,true,false
PALOALTO-CA.GOV,City,"Non-Federal Agency","Palo Alto",CA,true,false,false
PALOSHILLS-IL.GOV,City,"Non-Federal Agency","Palos Hills",IL,false,false,false
PANORAMAVILLAGETX.GOV,City,"Non-Federal Agency","Panorama Village",TX,true,false,false
PARADISEVALLEYAZ.GOV,City,"Non-Federal Agency","Paradise Valley",AZ,true,true,false
PARISTEXAS.GOV,City,"Non-Federal Agency",Paris,TX,true,true,false
PARISTN.GOV,City,"Non-Federal Agency",Paris,TN,true,false,false
PARKERSBURGWV.GOV,City,"Non-Federal Agency",Parkersburg,WV,false,false,false
PARKFOREST-IL.GOV,City,"Non-Federal Agency","PARK FOREST",IL,true,false,false
PARKVILLEMO.GOV,City,"Non-Federal Agency",Parkville,MO,true,true,false
PARMAHEIGHTSOH.GOV,City,"Non-Federal Agency","Parma Heights",OH,true,false,false
PASADENATX.GOV,City,"Non-Federal Agency",Pasadena,TX,true,false,false
PASCO-WA.GOV,City,"Non-Federal Agency",Pasco,WA,true,true,false
PATAGONIA-AZ.GOV,City,"Non-Federal Agency",Patagonia,AZ,true,true,false
PATERSONNJ.GOV,City,"Non-Federal Agency",Paterson,NJ,false,true,false
PAWNEEROCK-KS.GOV,City,"Non-Federal Agency","Pawnee Rock",KS,true,true,false
PAYSONAZ.GOV,City,"Non-Federal Agency",Payson,AZ,true,true,false
PEABODY-MA.GOV,City,"Non-Federal Agency",Peabody,MA,true,true,false
PEABODYMA.GOV,City,"Non-Federal Agency",PEABODY,MA,true,true,false
PEARLANDTX.GOV,City,"Non-Federal Agency",Pearland,TX,true,true,true
PECOSTX.GOV,City,"Non-Federal Agency",Pecos,TX,true,true,false
PEMBROKE-MA.GOV,City,"Non-Federal Agency",Pembroke,MA,true,false,false
PEORIAAZ.GOV,City,"Non-Federal Agency",Peoria,AZ,true,false,false
PEQUOTLAKES-MN.GOV,City,"Non-Federal Agency","Pequot Lakes",MN,true,true,false
PERMITTINGROGERSAR.GOV,City,"Non-Federal Agency",Rogers,AR,false,false,false
PERRY-WI.GOV,City,"Non-Federal Agency","Mount Horeb",WI,true,false,false
PERRYTOWNSHIP-IN.GOV,City,"Non-Federal Agency",Indianapolis,IN,true,false,false
PETERBOROUGHNH.GOV,City,"Non-Federal Agency",Peterborough,NH,false,true,false
PETERSBURGAK.GOV,City,"Non-Federal Agency",Petersburg,AK,false,true,false
PETERSBURGVA.GOV,City,"Non-Federal Agency",Petersburg,VA,true,false,false
PFLUGERVILLETX.GOV,City,"Non-Federal Agency",Pflugerville,TX,true,true,false
PFTX.GOV,City,"Non-Federal Agency","City of Pflugerville",TX,false,false,false
PHARR-TX.GOV,City,"Non-Federal Agency",Pharr,TX,true,true,false
PHILA.GOV,City,"Non-Federal Agency",Philadelphia,PA,true,true,false
PHILIPSBURGMT.GOV,City,"Non-Federal Agency",Philipsburg,MT,true,true,false
PHILLIPSTON-MA.GOV,City,"Non-Federal Agency",Phillipston,MA,true,false,false
PHILOMATHOREGON.GOV,City,"Non-Federal Agency",Philomath,OR,true,true,false
PHOENIX.GOV,City,"Non-Federal Agency",Phoenix,AZ,true,true,false
PHOENIXOREGON.GOV,City,"Non-Federal Agency",Phoenix,OR,true,true,false
PIEDMONT-OK.GOV,City,"Non-Federal Agency",PIEDMONT,OK,true,true,false
PIERMONT-NY.GOV,City,"Non-Federal Agency",Piermont,NY,true,true,false
PIKEVILLEKY.GOV,City,"Non-Federal Agency",Pikeville,KY,true,true,false
PILOTPOINTAK.GOV,City,"Non-Federal Agency","Pilot Point",AK,true,true,false
PINEBLUFFSWY.GOV,City,"Non-Federal Agency","Pine Bluffs",WY,true,false,false
PINEPLAINS-NY.GOV,City,"Non-Federal Agency","Pine Plains",NY,true,false,false
PINETOPLAKESIDEAZ.GOV,City,"Non-Federal Agency",LAKESIDE,AZ,false,true,false
PINEVILLENC.GOV,City,"Non-Federal Agency",Pineville,NC,true,false,false
PITTSBORONC.GOV,City,"Non-Federal Agency",Pittsboro,NC,true,true,false
PITTSBURGCA.GOV,City,"Non-Federal Agency",PITTSBURG,CA,true,false,false
PITTSBURGHPA.GOV,City,"Non-Federal Agency",Pittsburgh,PA,true,true,false
PITTSFIELD-MI.GOV,City,"Non-Federal Agency","Ann Arbor",MI,true,true,false
PITTSFIELDNH.GOV,City,"Non-Federal Agency",Pittsfield,NH,true,true,false
PLAINFIELDNJ.GOV,City,"Non-Federal Agency",Plainfield,NJ,true,false,false
PLAINVILLE-CT.GOV,City,"Non-Federal Agency",Plainville,CT,false,true,false
PLANDOMEHEIGHTS-NY.GOV,City,"Non-Federal Agency",Manhasset,NY,true,false,false
PLANO.GOV,City,"Non-Federal Agency",Plano,TX,true,false,false
PLATTSBURG-MO.GOV,City,"Non-Federal Agency",Plattsburg,MO,true,false,false
PLEASANTHILLCA.GOV,City,"Non-Federal Agency","Pleasant Hill",CA,false,false,false
PLEASANTONCA.GOV,City,"Non-Federal Agency",Pleasanton,CA,true,false,false
PLEASANTONTX.GOV,City,"Non-Federal Agency",Pleasanton,TX,false,false,false
PLEASANTPRAIRIE-WI.GOV,City,"Non-Federal Agency","Pleasant Prairie",WI,false,false,false
PLEASANTPRAIRIEWI.GOV,City,"Non-Federal Agency","Pleasant Prairie",WI,true,true,true
PLEASANTVALLEY-NY.GOV,City,"Non-Federal Agency","Pleasant Valley",NY,true,true,false
PLEASANTVILLE-NY.GOV,City,"Non-Federal Agency",Pleasantville,NY,true,true,false
PLOVERWI.GOV,City,"Non-Federal Agency",Plover,WI,false,false,false
PLUMSTEAD.GOV,City,"Non-Federal Agency",Plumsteadville,PA,false,false,false
PLYMOUTH-MA.GOV,City,"Non-Federal Agency",Plymouth,MA,true,false,false
PLYMOUTHMI.GOV,City,"Non-Federal Agency",Plymouth,MI,true,true,false
PLYMOUTHMN.GOV,City,"Non-Federal Agency",Plymouth,MN,true,true,false
POCOMOKEMD.GOV,City,"Non-Federal Agency","Pocomoke City",MD,true,true,false
POCONOPA.GOV,City,"Non-Federal Agency",Tannersville,PA,true,true,false
POLKCITYIA.GOV,City,"Non-Federal Agency","Polk City",IA,true,true,false
POMFRETCT.GOV,City,"Non-Federal Agency","Pomfret Center",CT,true,true,false
POMPANOBEACHFL.GOV,City,"Non-Federal Agency","Pompano Beach",FL,true,true,false
POMPEY-NY.GOV,City,"Non-Federal Agency",MANLIUS,NY,true,false,false
POMPTONLAKES-NJ.GOV,City,"Non-Federal Agency","Pompton Lakes",NJ,true,true,false
PONCACITYOK.GOV,City,"Non-Federal Agency","Ponca City",OK,true,true,false
POOLER-GA.GOV,City,"Non-Federal Agency",Pooler,GA,true,true,false
POOLESVILLEMD.GOV,City,"Non-Federal Agency",Poolesville,MD,true,false,false
POPLARBLUFF-MO.GOV,City,"Non-Federal Agency","Poplar Bluff",MO,true,false,false
POPLARVILLEMS.GOV,City,"Non-Federal Agency",Poplarvile,MS,true,false,false
POQUOSON-VA.GOV,City,"Non-Federal Agency",Poquioson,VA,true,false,false
PORTAGE-MI.GOV,City,"Non-Federal Agency",Portage,MI,false,false,false
PORTAGEMI.GOV,City,"Non-Federal Agency",Portage,MI,true,true,false
PORTAGEWI.GOV,City,"Non-Federal Agency",Portage,WI,true,true,false
PORTALESNM.GOV,City,"Non-Federal Agency",Portales,NM,true,false,false
PORTARTHURTX.GOV,City,"Non-Federal Agency","Port Arthur",TX,true,false,false
PORTCLINTON-OH.GOV,City,"Non-Federal Agency","Port Clinton",OH,true,false,false
PORTERVILLE-CA.GOV,City,"Non-Federal Agency",Porterville,CA,false,false,false
PORTERVILLECA.GOV,City,"Non-Federal Agency",Porterville,CA,true,false,false
PORTLANDMAINE.GOV,City,"Non-Federal Agency",Portland,ME,true,false,false
PORTLANDOREGON.GOV,City,"Non-Federal Agency",Portland,OR,true,true,false
PORTLANDTX.GOV,City,"Non-Federal Agency",Portland,TX,false,false,false
PORTSMOUTHVA.GOV,City,"Non-Federal Agency",Portsmouth,VA,true,true,false
PORTSMOUTHVIRGINIA.GOV,City,"Non-Federal Agency",Portsmouth,VA,false,false,false
PORTVINCENT-LA.GOV,City,"Non-Federal Agency","Port Vincent",LA,true,true,false
POTEETTEXAS.GOV,City,"Non-Federal Agency",Poteet,TX,false,false,false
POTTERTWP-PA.GOV,City,"Non-Federal Agency",Monaca,PA,true,false,false
POWHATANVA.GOV,City,"Non-Federal Agency",Powhatan,VA,true,false,false
POYNETTE-WI.GOV,City,"Non-Federal Agency",Poynette,WI,true,true,false
PRAIRIEDUCHIEN-WI.GOV,City,"Non-Federal Agency","Prairie du Chien",WI,false,false,false
PRAIRIEVIEWTEXAS.GOV,City,"Non-Federal Agency","Prairie View",TX,true,false,false
PRATTVILLE-AL.GOV,City,"Non-Federal Agency",Prattville,AL,false,false,false
PRATTVILLEAL.GOV,City,"Non-Federal Agency",Prattville,AL,true,false,false
PRESCOTT-AZ.GOV,City,"Non-Federal Agency",Prescott,AZ,true,true,false
PRESCOTTVALLEY-AZ.GOV,City,"Non-Federal Agency","Prescott Valley",AZ,true,false,false
PRESQUEISLEMAINE.GOV,City,"Non-Federal Agency","Presque Isle",ME,true,false,false
PRIESTRIVER-ID.GOV,City,"Non-Federal Agency","Priest River",ID,true,true,false
PRINCETONNJ.GOV,City,"Non-Federal Agency",Princeton,NJ,true,true,false
PRINCETONTX.GOV,City,"Non-Federal Agency",Princeton,TX,true,true,false
PRINCETONWV.GOV,City,"Non-Federal Agency",Princeton,WV,false,false,false
PROCTORMN.GOV,City,"Non-Federal Agency",Proctor,MN,true,false,false
PROSPERTX.GOV,City,"Non-Federal Agency",Prosper,TX,true,true,true
PROVIDENCERI.GOV,City,"Non-Federal Agency",Providence,RI,true,false,false
PROVINCETOWN-MA.GOV,City,"Non-Federal Agency",Provincetown,MA,true,true,false
PULLMAN-WA.GOV,City,"Non-Federal Agency",Pullman,WA,true,false,false
PURCELLVILLEVA.GOV,City,"Non-Federal Agency",Purcellville,VA,true,true,false
QUINCYIL.GOV,City,"Non-Federal Agency",Quincy,IL,true,true,false
QUINCYMA.GOV,City,"Non-Federal Agency",Quincy,MA,true,false,false
RADFORDVA.GOV,City,"Non-Federal Agency",Radford,VA,true,false,false
RALEIGHNC.GOV,City,"Non-Federal Agency",Raleigh,NC,true,true,false
RAMAPO-NY.GOV,City,"Non-Federal Agency",Suffern,NY,true,true,false
RANCHOMIRAGECA.GOV,City,"Non-Federal Agency","Rancho Mirage",CA,true,true,false
RANDOLPH-MA.GOV,City,"Non-Federal Agency",Randolph,MA,true,false,false
RANGELY-CO.GOV,City,"Non-Federal Agency",Rangely,CO,true,false,false
RANGELYCO.GOV,City,"Non-Federal Agency",Rangely,CO,false,true,false
RANGERTX.GOV,City,"Non-Federal Agency",Ranger,TX,true,true,false
RATONNM.GOV,City,"Non-Federal Agency",Raton,NM,true,false,false
RAYCITYGA.GOV,City,"Non-Federal Agency","Ray City",GA,true,false,false
RAYMONDNH.GOV,City,"Non-Federal Agency",Raymond,NH,false,true,false
READINGMA.GOV,City,"Non-Federal Agency",READING,MA,true,false,false
READINGPA.GOV,City,"Non-Federal Agency",Reading,PA,false,false,false
READYHOUSTONTX.GOV,City,"Non-Federal Agency",Houston,TX,true,false,false
READYSOUTHTEXAS.GOV,City,"Non-Federal Agency","San Antonio",TX,true,false,false
READYWESTLINNOR.GOV,City,"Non-Federal Agency","West Linn",OR,true,false,false
REDBANKTN.GOV,City,"Non-Federal Agency","Red Bank",TN,true,true,false
REDBAY-AL.GOV,City,"Non-Federal Agency","Red Bay",AL,true,false,false
REDDING-CA.GOV,City,"Non-Federal Agency",Redding,CA,true,false,false
REDMOND.GOV,City,"Non-Federal Agency",Redmond,WA,true,true,false
REEDSBURGWI.GOV,City,"Non-Federal Agency",Reedsburg,WI,true,false,false
REIDSVILLENC.GOV,City,"Non-Federal Agency",Reidsville,NC,true,false,false
REMINGTON-VA.GOV,City,"Non-Federal Agency",Remington,VA,true,true,false
RENO.GOV,City,"Non-Federal Agency",Reno,NV,true,true,false
RENONV.GOV,City,"Non-Federal Agency",Reno,NV,false,true,true
RENSSELAERNY.GOV,City,"Non-Federal Agency",Rensselaer,NY,false,false,false
RENTONWA.GOV,City,"Non-Federal Agency",Renton,WA,true,true,true
RHEACOUNTYTN.GOV,City,"Non-Federal Agency",Dayton,TN,true,true,false
RHINEBECK-NY.GOV,City,"Non-Federal Agency",Rhinebeck,NY,true,true,false
RHINEBECKNY.GOV,City,"Non-Federal Agency",Rhinebeck,NY,true,true,false
RIALTOCA.GOV,City,"Non-Federal Agency",Rialto,CA,true,false,false
RICETX.GOV,City,"Non-Federal Agency",Rice,TX,true,true,false
RICHFIELDWI.GOV,City,"Non-Federal Agency",Hubertus,WI,true,true,false
RICHLANDMS.GOV,City,"Non-Federal Agency",Richland,MS,false,false,false
RICHLANDS-VA.GOV,City,"Non-Federal Agency",Richlands,VA,true,true,false
RICHLANDSNC.GOV,City,"Non-Federal Agency",Richlands,NC,true,true,false
RICHMONDHILL-GA.GOV,City,"Non-Federal Agency","Richmond Hill ",GA,true,false,false
RICHMONDINDIANA.GOV,City,"Non-Federal Agency",Richmond,IN,true,false,false
RICHMONDTX.GOV,City,"Non-Federal Agency",RICHMOND,TX,true,false,false
RICHMONDVT.GOV,City,"Non-Federal Agency",Richmond,VT,true,true,false
RICHWOODTX.GOV,City,"Non-Federal Agency",Richwood,TX,true,true,false
RICHWOODWV.GOV,City,"Non-Federal Agency",Richwood,WV,true,true,false
RICOCOLORADO.GOV,City,"Non-Federal Agency",Rico,CO,true,true,false
RIDGECREST-CA.GOV,City,"Non-Federal Agency",Ridgecrest,CA,true,true,false
RIDGEFIELDNJ.GOV,City,"Non-Federal Agency",Ridgefield,NJ,true,false,false
RIDGELANDSC.GOV,City,"Non-Federal Agency",Ridgeland,SC,true,true,false
RIORANCHONM.GOV,City,"Non-Federal Agency","Rio Rancho",NM,true,true,false
RIVERDALEGA.GOV,City,"Non-Federal Agency",Riverdale,GA,true,true,false
RIVERDALENJ.GOV,City,"Non-Federal Agency",Riverdale,NJ,true,true,false
RIVERDALEPARKMD.GOV,City,"Non-Federal Agency",Riverdale,MD,true,true,false
RIVERGROVEIL.GOV,City,"Non-Federal Agency","River Grove",IL,true,true,false
RIVERSIDECA.GOV,City,"Non-Federal Agency",Riverside,CA,true,true,false
RIVERSIDEOH.GOV,City,"Non-Federal Agency",Riverside,OH,true,true,false
RIVERTONWY.GOV,City,"Non-Federal Agency",Riverton,WY,true,false,false
ROAMINGSHORESOH.GOV,City,"Non-Federal Agency","Roaming Shores",OH,true,true,false
ROANOKEVA.GOV,City,"Non-Federal Agency",Roanoke,VA,true,true,false
ROBINSONPA.GOV,City,"Non-Federal Agency",McDonald,PA,true,false,false
ROCHELLEPARKNJ.GOV,City,"Non-Federal Agency","Rochelle Park",NJ,true,true,false
ROCHESTERMN.GOV,City,"Non-Federal Agency",Rochester,MN,true,true,false
ROCKFORD-IL.GOV,City,"Non-Federal Agency",Rockford,IL,false,false,false
ROCKFORDIL.GOV,City,"Non-Federal Agency",Rockford,IL,true,false,false
ROCKHALLMD.GOV,City,"Non-Federal Agency","Rock Hall",MD,true,false,false
ROCKISLANDTOWNSHIPIL.GOV,City,"Non-Federal Agency","Rock Island",IL,true,false,false
ROCKLAND-MA.GOV,City,"Non-Federal Agency",Rockland,MA,true,true,false
ROCKLANDMAINE.GOV,City,"Non-Federal Agency",Rockland,ME,true,true,false
ROCKMART-GA.GOV,City,"Non-Federal Agency",Rockmart,GA,true,true,false
ROCKPORTMA.GOV,City,"Non-Federal Agency",Rockport,MA,true,true,false
ROCKPORTMAINE.GOV,City,"Non-Federal Agency",Rockport,ME,true,false,false
ROCKVILLE-IN.GOV,City,"Non-Federal Agency",Rockville,IN,true,true,false
ROCKVILLEMD.GOV,City,"Non-Federal Agency",Rockville,MD,true,true,false
ROCKWELLNC.GOV,City,"Non-Federal Agency",Rockwell,NC,true,true,false
ROCKYHILL-NJ.GOV,City,"Non-Federal Agency","Rocky Hill",NJ,true,false,false
ROCKYHILLCT.GOV,City,"Non-Federal Agency","Rocky Hill",CT,true,false,false
ROCKYMOUNTNC.GOV,City,"Non-Federal Agency","Rocky Mount",NC,true,true,false
ROGERSAR.GOV,City,"Non-Federal Agency",Rogers,AR,true,true,false
ROGERSMN.GOV,City,"Non-Federal Agency",Rogers,MN,true,false,false
ROLESVILLENC.GOV,City,"Non-Federal Agency",Rolesville,NC,true,false,false
ROLLINGHILLSESTATES-CA.GOV,City,"Non-Federal Agency","Rolling Hills Estates",CA,true,true,false
ROLLINGHILLSESTATESCA.GOV,City,"Non-Federal Agency","Rolling Hills Estates",CA,true,true,false
ROME-NY.GOV,City,"Non-Federal Agency",Rome,NY,true,false,false
ROMI.GOV,City,"Non-Federal Agency","Royal Oak",MI,true,true,false
ROSENBERGTX.GOV,City,"Non-Federal Agency",Rosenberg,TX,true,true,false
ROSEVILLE-MI.GOV,City,"Non-Federal Agency",Roseville,MI,true,true,false
ROSLYNNY.GOV,City,"Non-Federal Agency",Roslyn,NY,true,false,false
ROSWELL-NM.GOV,City,"Non-Federal Agency",Roswell,NM,true,true,false
ROUNDROCKTEXAS.GOV,City,"Non-Federal Agency","Round Rock",TX,true,true,true
ROWE-MA.GOV,City,"Non-Federal Agency",Rowe,MA,true,false,false
ROWLETTTX.GOV,City,"Non-Federal Agency",Rowlett,TX,true,true,false
ROYALOAKMI.GOV,City,"Non-Federal Agency","Royal Oak",MI,true,false,false
ROYALSTON-MA.GOV,City,"Non-Federal Agency",Royalston,MA,true,true,false
RPVCA.GOV,City,"Non-Federal Agency","Rancho Palos Verdes",CA,true,true,false
RRNM.GOV,City,"Non-Federal Agency","Rio Rancho",NM,true,true,false
RUIDOSO-NM.GOV,City,"Non-Federal Agency",Ruidoso,NM,true,false,false
RUMSONNJ.GOV,City,"Non-Federal Agency",Rumson,NJ,true,true,false
RUSSELLSPOINT-OH.GOV,City,"Non-Federal Agency","Russells Point",OH,true,false,false
RYENY.GOV,City,"Non-Federal Agency",Rye,NY,false,true,false
SACKETSHARBOR-NY.GOV,City,"Non-Federal Agency","Sackets Harbor",NY,true,false,false
SADDLEBROOKNJ.GOV,City,"Non-Federal Agency",Saddlebrook,NJ,false,true,false
SADDLEROCKNY.GOV,City,"Non-Federal Agency","SADDLE ROCK",NY,true,true,false
SAFFORDAZ.GOV,City,"Non-Federal Agency",Safford,AZ,false,true,false
SAGHARBORNY.GOV,City,"Non-Federal Agency","Sag Harbor",NY,true,true,false
SAHUARITAAZ.GOV,City,"Non-Federal Agency",Sahuarita,AZ,true,true,false
SAINTPETERMN.GOV,City,"Non-Federal Agency","Saint Peter",MN,true,true,false
SALADOTX.GOV,City,"Non-Federal Agency",Salado,TX,true,true,false
SALEMCT.GOV,City,"Non-Federal Agency",Salem,CT,true,false,false
SALEMNH.GOV,City,"Non-Federal Agency",Salem,NH,true,true,false
SALEMVA.GOV,City,"Non-Federal Agency",Salem,VA,true,true,false
SALINA-KS.GOV,City,"Non-Federal Agency",Salina,KS,false,false,false
SALISBURYMA.GOV,City,"Non-Federal Agency",Salisbury,MA,true,false,false
SALISBURYNC.GOV,City,"Non-Federal Agency",Salisbury,NC,true,true,false
SAMMAMISHWA.GOV,City,"Non-Federal Agency",Sammamish,WA,true,false,false
SANANTONIO.GOV,City,"Non-Federal Agency","San Antonio",TX,true,true,false
SANDIEGO.GOV,City,"Non-Federal Agency","San Diego",CA,true,true,false
SANDISFIELDMA.GOV,City,"Non-Federal Agency",Sandisfield,MA,true,false,false
SANDPOINTIDAHO.GOV,City,"Non-Federal Agency",Sandpoint,ID,true,true,false
SANDYSPRINGSGA.GOV,City,"Non-Federal Agency","Sandy Springs",GA,true,true,false
SANFORDFL.GOV,City,"Non-Federal Agency",Sanford,FL,true,true,false
SANFRANCISCO.GOV,City,"Non-Federal Agency","San Francisco",CA,true,false,false
SANJOSECA.GOV,City,"Non-Federal Agency","San Jose",CA,true,true,false
SANMARCOSTX.GOV,City,"Non-Federal Agency","San Marcos",TX,true,true,true
SANMARINOCA.GOV,City,"Non-Federal Agency","San Marino",CA,true,false,false
SANNET.GOV,City,"Non-Federal Agency","San Diego",CA,false,true,false
SANPABLOCA.GOV,City,"Non-Federal Agency","San Pablo",CA,true,false,false
SANTABARBARACA.GOV,City,"Non-Federal Agency","Santa Barbara",CA,true,true,false
SANTACLARACA.GOV,City,"Non-Federal Agency","Santa Clara",CA,true,true,true
SANTACLARITACA.GOV,City,"Non-Federal Agency","Santa Clarita",CA,true,false,false
SANTAFENM.GOV,City,"Non-Federal Agency","Santa Fe",NM,true,true,false
SANTAMONICA.GOV,City,"Non-Federal Agency","Santa Monica",CA,true,false,false
SANTAMONICACA.GOV,City,"Non-Federal Agency","Santa Monica",CA,false,false,false
SARANACLAKENY.GOV,City,"Non-Federal Agency","Saranac Lake",NY,true,true,false
SARASOTAFL.GOV,City,"Non-Federal Agency",Sarasota,FL,true,true,true
SARDISCITYAL.GOV,City,"Non-Federal Agency","SARDIS CITY",AL,false,false,false
SAUGERTIESNY.GOV,City,"Non-Federal Agency",Saugerties,NY,true,true,false
SAUGUS-MA.GOV,City,"Non-Federal Agency",Saugus,MA,true,false,false
SAUSALITO.GOV,City,"Non-Federal Agency",Sausalito,CA,true,true,false
SAVANNAHGA.GOV,City,"Non-Federal Agency",Savannah,GA,true,true,false
SBMTD.GOV,City,"Non-Federal Agency","Santa Barbara",CA,true,true,false
SBVT.GOV,City,"Non-Federal Agency","South Burlington",VT,true,false,false
SCHENECTADYNY.GOV,City,"Non-Federal Agency",Schenectady,NY,false,false,false
SCHERTZ-TX.GOV,City,"Non-Federal Agency",Schertz,TX,false,false,false
SCIENCEHILL-KY.GOV,City,"Non-Federal Agency","Science Hill",KY,true,true,false
SCITUATEMA.GOV,City,"Non-Federal Agency",Scituate,MA,true,true,false
SCOTCHPLAINSNJ.GOV,City,"Non-Federal Agency","SCOTCH PLAINS",NJ,true,true,false
SCOTTSDALEAZ.GOV,City,"Non-Federal Agency",Scottsdale,AZ,true,true,false
SCRANTONPA.GOV,City,"Non-Federal Agency",Scranton,PA,true,true,false
SCRIBNER-NE.GOV,City,"Non-Federal Agency",Scribner,NE,true,true,false
SEABROOKTX.GOV,City,"Non-Federal Agency",Seabrook,TX,true,false,false
SEACLIFF-NY.GOV,City,"Non-Federal Agency","Sea Cliff",NY,true,false,false
SEALBEACHCA.GOV,City,"Non-Federal Agency","Seal Beach",CA,true,true,false
SEARANCHLAKESFLORIDA.GOV,City,"Non-Federal Agency","Sea Ranch Lakes",FL,false,false,false
SEATPLEASANTMD.GOV,City,"Non-Federal Agency","Seat Pleasant",MD,true,false,false
SEATTLE.GOV,City,"Non-Federal Agency",Seattle,WA,true,true,false
SEBEWAINGMI.GOV,City,"Non-Federal Agency",Sebewaing,MI,true,true,false
SECAUCUSNJ.GOV,City,"Non-Federal Agency",Secaucus,NJ,true,false,false
SEDONAAZ.GOV,City,"Non-Federal Agency",Sedona,AZ,true,true,false
SEEKONK-MA.GOV,City,"Non-Federal Agency",Seekonk,MA,true,false,false
SEELYVILLE-IN.GOV,City,"Non-Federal Agency",Seelyville,IN,true,true,false
SEGUINTEXAS.GOV,City,"Non-Federal Agency",Seguin,TX,true,true,true
SELAHWA.GOV,City,"Non-Federal Agency",Selah,WA,true,false,false
SELLERSBURG-IN.GOV,City,"Non-Federal Agency",Sellersburg,IN,true,true,false
SELMA-AL.GOV,City,"Non-Federal Agency",Selma,AL,true,true,false
SEQUIMWA.GOV,City,"Non-Federal Agency",SEQUIM,WA,true,false,false
SEVENSPRINGSBOROUGH-PA.GOV,City,"Non-Federal Agency","Seven Springs",PA,false,false,false
SF.GOV,City,"Non-Federal Agency","San Francisco",CA,true,false,false
SHAFTSBURYVT.GOV,City,"Non-Federal Agency",Shaftsbury,VT,true,false,false
SHAKOPEEMN.GOV,City,"Non-Federal Agency",Shakopee,MN,true,true,false
SHEBOYGANWI.GOV,City,"Non-Federal Agency",Sheboygan,WI,true,false,false
SHEFFIELDMA.GOV,City,"Non-Federal Agency",Sheffield,MA,true,false,false
SHELTERCOVE-CA.GOV,City,"Non-Federal Agency",Whitethorn,CA,true,false,false
SHELTONWA.GOV,City,"Non-Federal Agency",Shelton,WA,true,true,false
